"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
5.69333333333341,-34.2502339923388
5.70000000000008,-33.9945313322184
5.70666666666674,-33.7574961078381
5.71333333333341,-33.5401067857525
5.72000000000008,-33.3432582047088
5.72666666666674,-33.1677482440278
5.73333333333341,-33.0142907057296
5.74000000000008,-32.8835173905793
5.74666666666675,-32.7759634050015
5.75333333333341,-32.6920701276071
5.76000000000008,-32.6321872853326
5.76666666666675,-32.5965681709946
5.77333333333341,-32.5853781414588
5.78000000000008,-32.5986870324567
5.78666666666675,-32.6364688595969
5.79333333333341,-32.6986027244309
5.80000000000008,-32.7848715912742
5.80666666666675,-32.8949734182882
5.81333333333341,-33.0284994751318
5.82000000000008,-33.1849474968223
5.82666666666675,-33.3637208410127
5.83333333333341,-33.5641262733114
5.84000000000008,-33.7853823688191
5.84666666666675,-34.0266215219399
5.85333333333341,-34.286862549657
5.86000000000008,-34.565039987184
